phase,time,confidence
S,2022-12-20T03:45:33.478400Z,0.142
S,2022-12-20T03:45:45.088400Z,0.109
S,2022-12-20T03:45:50.878400Z,0.192
S,2022-12-20T03:45:56.378400Z,0.623
S,2022-12-20T03:46:04.618400Z,0.146
S,2022-12-20T03:46:06.588400Z,0.168
S,2022-12-20T03:50:29.228400Z,0.151
S,2022-12-20T03:50:33.938400Z,0.147
S,2022-12-20T03:54:45.718400Z,0.111
S,2022-12-20T03:56:33.708400Z,0.362
S,2022-12-20T03:56:34.728400Z,0.106
S,2022-12-20T03:57:04.738400Z,0.242
S,2022-12-20T03:59:04.678400Z,0.593
S,2022-12-20T04:19:13.248400Z,0.238
S,2022-12-20T04:25:00.398400Z,0.171
S,2022-12-20T04:27:45.658400Z,0.122
S,2022-12-20T04:34:41.108400Z,0.212
S,2022-12-20T04:38:04.818400Z,0.207
S,2022-12-20T04:38:08.868400Z,0.563
S,2022-12-20T04:38:14.118400Z,0.303
S,2022-12-20T04:38:15.948400Z,0.125
S,2022-12-20T04:38:18.508400Z,0.103
S,2022-12-20T04:38:20.268400Z,0.855
S,2022-12-20T04:38:37.018400Z,0.189
S,2022-12-20T04:39:38.168400Z,0.628
S,2022-12-20T04:39:42.328400Z,0.272
S,2022-12-20T04:40:21.278400Z,0.104
S,2022-12-20T04:43:25.658400Z,0.144
S,2022-12-20T04:45:02.238400Z,0.199
S,2022-12-20T04:45:56.808400Z,0.607
S,2022-12-20T04:51:05.588400Z,0.118
S,2022-12-20T04:55:05.638400Z,0.145
S,2022-12-20T04:57:02.348400Z,0.689
S,2022-12-20T04:57:06.048400Z,0.244
S,2022-12-20T04:57:53.888400Z,0.639
S,2022-12-20T04:58:00.878400Z,0.425
S,2022-12-20T04:58:10.448400Z,0.541
S,2022-12-20T04:58:17.828400Z,0.947
S,2022-12-20T04:58:57.768400Z,0.215
S,2022-12-20T04:59:00.188400Z,0.177
S,2022-12-20T04:59:07.848400Z,0.156
S,2022-12-20T04:59:09.128400Z,0.731
S,2022-12-20T05:03:06.058400Z,0.101
S,2022-12-20T05:05:27.538400Z,0.105
S,2022-12-20T05:09:12.418400Z,0.359
S,2022-12-20T05:12:03.528400Z,0.777
S,2022-12-20T05:12:06.238400Z,0.211
S,2022-12-20T05:12:09.618400Z,0.166
S,2022-12-20T05:12:11.828400Z,0.522
S,2022-12-20T05:12:14.488400Z,0.839
S,2022-12-20T05:12:20.758400Z,0.352
S,2022-12-20T05:12:38.638400Z,0.105
S,2022-12-20T05:18:05.988400Z,0.147
S,2022-12-20T05:18:36.368400Z,0.106
S,2022-12-20T05:18:49.508400Z,0.342
S,2022-12-20T05:18:59.438400Z,0.757
S,2022-12-20T05:22:31.228400Z,0.124
S,2022-12-20T05:32:06.638400Z,0.117
S,2022-12-20T05:34:03.378400Z,0.144
S,2022-12-20T05:34:38.698400Z,0.942
S,2022-12-20T05:36:56.078400Z,0.116
S,2022-12-20T05:37:59.938400Z,0.137
S,2022-12-20T05:47:58.218400Z,0.104
S,2022-12-20T05:50:02.438400Z,0.551
S,2022-12-20T05:50:06.018400Z,0.237
S,2022-12-20T05:50:08.458400Z,0.199
S,2022-12-20T05:50:14.538400Z,0.175
S,2022-12-20T05:50:18.348400Z,0.170
S,2022-12-20T05:50:23.388400Z,0.794
S,2022-12-20T05:51:06.348400Z,0.173
S,2022-12-20T05:51:37.028400Z,0.196
S,2022-12-20T05:57:56.818400Z,0.912
S,2022-12-20T06:05:50.608400Z,0.739
S,2022-12-20T06:06:02.598400Z,0.481
S,2022-12-20T06:06:04.978400Z,0.544
S,2022-12-20T06:06:09.568400Z,0.234
S,2022-12-20T06:06:12.038400Z,0.173
S,2022-12-20T06:16:07.518400Z,0.110
S,2022-12-20T06:18:39.158400Z,0.103
S,2022-12-20T06:19:07.318400Z,0.148
S,2022-12-20T06:27:13.678400Z,0.653
S,2022-12-20T06:32:11.838400Z,0.161
S,2022-12-20T06:32:21.268400Z,0.903
S,2022-12-20T06:34:05.378400Z,0.162
S,2022-12-20T06:35:37.658400Z,0.124
S,2022-12-20T06:38:37.708400Z,0.362
S,2022-12-20T06:40:50.768400Z,0.774
S,2022-12-20T06:43:22.958400Z,0.231
S,2022-12-20T06:43:33.518400Z,0.893
S,2022-12-20T06:44:08.078400Z,0.110
S,2022-12-20T06:45:07.558400Z,0.113
S,2022-12-20T06:49:37.998400Z,0.126
S,2022-12-20T07:03:38.468400Z,0.119
S,2022-12-20T07:15:04.798400Z,0.974
S,2022-12-20T07:18:00.578400Z,0.112
S,2022-12-20T07:19:26.048400Z,0.978
S,2022-12-20T07:22:08.838400Z,0.101
S,2022-12-20T07:24:29.188400Z,0.359
S,2022-12-20T07:26:08.708400Z,0.405
S,2022-12-20T07:28:08.878400Z,0.273
S,2022-12-20T07:32:15.428400Z,0.138
S,2022-12-20T07:32:32.718400Z,0.103
S,2022-12-20T07:35:45.958400Z,0.894
S,2022-12-20T07:38:19.898400Z,0.687
S,2022-12-20T07:40:39.208400Z,0.206
S,2022-12-20T07:44:22.388400Z,0.177
S,2022-12-20T07:51:00.868400Z,0.209
S,2022-12-20T07:54:39.488400Z,0.118
S,2022-12-20T07:56:44.158400Z,0.503
S,2022-12-20T07:57:04.988400Z,0.220
S,2022-12-20T07:57:24.448400Z,0.349
S,2022-12-20T07:58:22.448400Z,0.680
S,2022-12-20T07:58:37.548400Z,0.601
S,2022-12-20T07:58:46.508400Z,0.127
S,2022-12-20T07:59:31.358400Z,0.318
S,2022-12-20T08:06:24.978400Z,0.119
S,2022-12-20T08:07:14.898400Z,0.100
S,2022-12-20T08:08:23.028400Z,0.112
S,2022-12-20T08:09:34.898400Z,0.184
S,2022-12-20T08:15:42.218400Z,0.104
S,2022-12-20T08:19:40.278400Z,0.417
S,2022-12-20T08:24:15.028400Z,0.280
S,2022-12-20T08:31:25.408400Z,0.268
S,2022-12-20T08:33:12.968400Z,0.101
S,2022-12-20T08:33:46.978400Z,0.190
S,2022-12-20T08:35:09.418400Z,0.185
S,2022-12-20T08:35:40.288400Z,0.306
S,2022-12-20T08:36:38.148400Z,0.257
S,2022-12-20T08:40:53.038400Z,0.103
S,2022-12-20T08:41:35.088400Z,0.413
S,2022-12-20T08:42:05.218400Z,0.123
S,2022-12-20T08:43:00.438400Z,0.198
S,2022-12-20T08:53:43.858400Z,0.407
S,2022-12-20T08:56:50.638400Z,0.101
S,2022-12-20T09:00:48.428400Z,0.215
S,2022-12-20T09:13:09.998400Z,0.410
S,2022-12-20T09:13:10.998400Z,0.475
S,2022-12-20T09:15:02.198400Z,0.283
S,2022-12-20T09:23:43.538400Z,0.891
S,2022-12-20T09:25:00.278400Z,0.212
S,2022-12-20T09:25:01.618400Z,0.731
S,2022-12-20T09:25:05.088400Z,0.259
S,2022-12-20T09:25:09.948400Z,0.199
S,2022-12-20T09:25:13.698400Z,0.370
S,2022-12-20T09:25:17.078400Z,0.776
S,2022-12-20T09:26:09.778400Z,0.117
S,2022-12-20T09:27:10.758400Z,0.748
S,2022-12-20T09:28:09.658400Z,0.131
S,2022-12-20T09:29:23.298400Z,0.129
S,2022-12-20T09:34:45.478400Z,0.391
S,2022-12-20T09:38:11.218400Z,0.203
S,2022-12-20T09:40:46.148400Z,0.832
S,2022-12-20T09:43:58.308400Z,0.147
S,2022-12-20T09:46:45.718400Z,0.196
S,2022-12-20T09:53:14.748400Z,0.127
S,2022-12-20T09:54:32.058400Z,0.818
S,2022-12-20T09:54:33.078400Z,0.163
S,2022-12-20T09:54:36.148400Z,0.408
S,2022-12-20T09:55:09.958400Z,0.784
S,2022-12-20T09:55:52.148400Z,0.138
S,2022-12-20T09:57:27.448400Z,0.112
S,2022-12-20T10:04:20.868400Z,0.538
S,2022-12-20T10:12:25.668400Z,0.443
S,2022-12-20T10:14:42.288400Z,0.103
S,2022-12-20T10:16:39.348400Z,0.242
S,2022-12-20T10:17:03.438400Z,0.165
S,2022-12-20T10:22:26.728400Z,0.193
S,2022-12-20T10:27:10.038400Z,0.130
S,2022-12-20T10:29:31.318400Z,0.982
S,2022-12-20T10:32:08.698400Z,0.210
S,2022-12-20T10:33:00.238400Z,0.214
S,2022-12-20T10:34:37.978400Z,0.620
S,2022-12-20T10:34:40.668400Z,0.738
S,2022-12-20T10:35:22.128400Z,0.113
S,2022-12-20T10:36:13.048400Z,0.847
S,2022-12-20T10:36:16.068400Z,0.112
S,2022-12-20T10:36:25.868400Z,0.367
S,2022-12-20T10:36:53.168400Z,0.753
S,2022-12-20T10:36:57.308400Z,0.148
S,2022-12-20T10:37:00.768400Z,0.703
S,2022-12-20T10:37:33.528400Z,0.914
S,2022-12-20T10:38:05.928400Z,0.842
S,2022-12-20T10:38:18.098400Z,0.896
S,2022-12-20T10:39:09.968400Z,0.217
S,2022-12-20T10:39:14.518400Z,0.927
S,2022-12-20T10:39:58.908400Z,0.837
S,2022-12-20T10:40:18.128400Z,0.939
S,2022-12-20T10:40:27.948400Z,0.122
S,2022-12-20T10:40:29.898400Z,0.813
S,2022-12-20T10:40:42.938400Z,0.914
S,2022-12-20T10:40:56.678400Z,0.291
S,2022-12-20T10:41:13.398400Z,0.735
S,2022-12-20T10:41:19.398400Z,0.234
S,2022-12-20T10:41:22.118400Z,0.358
S,2022-12-20T10:41:25.768400Z,0.547
S,2022-12-20T10:41:53.198400Z,0.967
S,2022-12-20T10:41:55.978400Z,0.972
S,2022-12-20T10:42:02.798400Z,0.396
S,2022-12-20T10:42:21.918400Z,0.133
S,2022-12-20T10:42:38.598400Z,0.977
S,2022-12-20T10:42:48.118400Z,0.871
S,2022-12-20T10:42:53.378400Z,0.193
S,2022-12-20T10:43:03.318400Z,0.521
S,2022-12-20T10:43:12.308400Z,0.256
S,2022-12-20T10:43:14.288400Z,0.445
S,2022-12-20T10:43:21.728400Z,0.707
S,2022-12-20T10:43:22.758400Z,0.484
S,2022-12-20T10:43:36.418400Z,0.447
S,2022-12-20T10:43:52.758400Z,0.934
S,2022-12-20T10:44:19.198400Z,0.230
S,2022-12-20T10:44:30.348400Z,0.932
S,2022-12-20T10:44:39.298400Z,0.207
S,2022-12-20T10:44:40.388400Z,0.637
S,2022-12-20T10:44:59.868400Z,0.744
S,2022-12-20T10:45:07.838400Z,0.978
S,2022-12-20T10:45:35.238400Z,0.701
S,2022-12-20T10:45:43.008400Z,0.107
S,2022-12-20T10:45:50.768400Z,0.642
S,2022-12-20T10:45:53.618400Z,0.132
S,2022-12-20T10:45:57.488400Z,0.690
S,2022-12-20T10:46:16.938400Z,0.773
S,2022-12-20T10:46:28.348400Z,0.730
S,2022-12-20T10:47:06.348400Z,0.672
S,2022-12-20T10:47:12.278400Z,0.963
S,2022-12-20T10:47:26.848400Z,0.889
S,2022-12-20T10:47:27.968400Z,0.130
S,2022-12-20T10:47:48.448400Z,0.949
S,2022-12-20T10:48:41.108400Z,0.948
S,2022-12-20T10:48:53.358400Z,0.865
S,2022-12-20T10:49:09.398400Z,0.945
S,2022-12-20T10:49:23.728400Z,0.987
S,2022-12-20T10:49:55.358400Z,0.984
S,2022-12-20T10:50:17.108400Z,0.909
S,2022-12-20T10:50:32.588400Z,0.733
S,2022-12-20T10:51:04.788400Z,0.251
S,2022-12-20T10:51:08.938400Z,0.733
S,2022-12-20T10:51:14.178400Z,0.656
S,2022-12-20T10:51:35.528400Z,0.963
S,2022-12-20T10:51:40.868400Z,0.512
S,2022-12-20T10:51:46.018400Z,0.813
S,2022-12-20T10:52:12.588400Z,0.192
S,2022-12-20T10:52:17.598400Z,0.225
S,2022-12-20T10:52:18.968400Z,0.909
S,2022-12-20T10:52:53.418400Z,0.923
S,2022-12-20T10:53:29.068400Z,0.970
S,2022-12-20T10:53:49.158400Z,0.242
S,2022-12-20T10:53:53.398400Z,0.412
S,2022-12-20T10:54:09.748400Z,0.532
S,2022-12-20T10:54:19.648400Z,0.308
S,2022-12-20T10:54:25.678400Z,0.797
S,2022-12-20T10:54:32.878400Z,0.827
S,2022-12-20T10:54:48.868400Z,0.288
S,2022-12-20T10:55:03.118400Z,0.973
S,2022-12-20T10:55:13.668400Z,0.605
S,2022-12-20T10:55:38.528400Z,0.898
S,2022-12-20T10:55:44.738400Z,0.492
S,2022-12-20T10:56:08.408400Z,0.431
S,2022-12-20T10:56:12.848400Z,0.106
S,2022-12-20T10:56:20.548400Z,0.732
S,2022-12-20T10:57:02.828400Z,0.696
S,2022-12-20T10:57:05.118400Z,0.915
S,2022-12-20T10:57:33.808400Z,0.893
S,2022-12-20T10:58:09.698400Z,0.892
S,2022-12-20T10:58:13.208400Z,0.300
S,2022-12-20T10:58:43.728400Z,0.106
S,2022-12-20T10:59:10.838400Z,0.214
S,2022-12-20T10:59:20.598400Z,0.887
S,2022-12-20T10:59:39.868400Z,0.539
S,2022-12-20T10:59:55.718400Z,0.912
S,2022-12-20T11:00:03.138400Z,0.198
S,2022-12-20T17:12:24.978400Z,0.174
S,2022-12-20T17:12:26.068400Z,0.740
S,2022-12-20T17:13:19.118400Z,0.959
S,2022-12-20T17:13:21.148400Z,0.827
S,2022-12-20T17:13:27.208400Z,0.104
S,2022-12-20T17:14:15.218400Z,0.914
S,2022-12-20T17:14:23.298400Z,0.208
S,2022-12-20T17:14:45.698400Z,0.828
S,2022-12-20T17:14:56.468400Z,0.202
S,2022-12-20T17:15:03.828400Z,0.624
S,2022-12-20T17:15:10.098400Z,0.852
S,2022-12-20T17:15:25.978400Z,0.848
S,2022-12-20T17:15:38.408400Z,0.547
S,2022-12-20T17:15:53.128400Z,0.436
S,2022-12-20T17:15:59.648400Z,0.854
S,2022-12-20T17:16:22.268400Z,0.965
S,2022-12-20T17:16:23.268400Z,0.112
S,2022-12-20T17:16:53.328400Z,0.935
S,2022-12-20T17:17:01.858400Z,0.247
S,2022-12-20T17:17:14.428400Z,0.117
S,2022-12-20T17:17:25.448400Z,0.827
S,2022-12-20T17:17:53.158400Z,0.954
S,2022-12-20T17:17:57.898400Z,0.593
S,2022-12-20T17:18:12.918400Z,0.929
S,2022-12-20T17:18:13.928400Z,0.127
S,2022-12-20T17:18:28.588400Z,0.958
S,2022-12-20T17:18:29.678400Z,0.202
S,2022-12-20T17:18:43.748400Z,0.921
S,2022-12-20T17:19:07.798400Z,0.774
S,2022-12-20T17:19:08.968400Z,0.124
S,2022-12-20T17:19:14.548400Z,0.972
S,2022-12-20T17:19:50.688400Z,0.972
S,2022-12-20T17:20:31.628400Z,0.979
S,2022-12-20T17:21:10.148400Z,0.674
S,2022-12-20T17:21:45.548400Z,0.983
S,2022-12-20T17:22:10.528400Z,0.193
S,2022-12-20T17:22:13.628400Z,0.296
S,2022-12-20T17:22:37.168400Z,0.976
S,2022-12-20T17:23:18.178400Z,0.978
S,2022-12-20T17:23:25.828400Z,0.958
S,2022-12-20T17:24:02.538400Z,0.898
S,2022-12-20T17:24:23.128400Z,0.936
S,2022-12-20T17:24:38.498400Z,0.177
S,2022-12-20T17:24:50.308400Z,0.143
S,2022-12-20T17:25:06.388400Z,0.121
S,2022-12-20T17:25:07.388400Z,0.762
S,2022-12-20T17:25:22.198400Z,0.100
S,2022-12-20T17:25:53.858400Z,0.955
S,2022-12-20T17:26:20.968400Z,0.504
S,2022-12-20T17:27:12.108400Z,0.914
S,2022-12-20T17:27:34.538400Z,0.949
S,2022-12-20T17:27:59.898400Z,0.960
S,2022-12-20T17:28:15.838400Z,0.707
S,2022-12-20T17:28:26.968400Z,0.193
S,2022-12-20T17:28:32.128400Z,0.955
S,2022-12-20T17:28:42.488400Z,0.114
S,2022-12-20T17:29:13.358400Z,0.989
S,2022-12-20T17:29:32.258400Z,0.956
S,2022-12-20T17:29:58.008400Z,0.197
S,2022-12-20T17:30:00.438400Z,0.826
S,2022-12-20T17:30:33.658400Z,0.188
S,2022-12-20T17:30:36.868400Z,0.360
S,2022-12-20T17:30:44.848400Z,0.965
S,2022-12-20T17:31:05.498400Z,0.977
S,2022-12-20T17:31:11.508400Z,0.918
S,2022-12-20T17:31:50.768400Z,0.104
S,2022-12-20T17:32:12.298400Z,0.142
S,2022-12-20T17:32:16.298400Z,0.656
S,2022-12-20T17:32:36.728400Z,0.762
S,2022-12-20T17:32:45.158400Z,0.549
S,2022-12-20T17:32:50.968400Z,0.738
S,2022-12-20T17:32:58.908400Z,0.250
S,2022-12-20T17:33:07.068400Z,0.368
S,2022-12-20T17:33:16.988400Z,0.627
S,2022-12-20T17:33:28.918400Z,0.708
S,2022-12-20T17:33:50.868400Z,0.114
S,2022-12-20T17:33:59.378400Z,0.965
S,2022-12-20T17:34:04.528400Z,0.631
S,2022-12-20T17:34:23.148400Z,0.953
S,2022-12-20T17:34:27.438400Z,0.931
S,2022-12-20T17:35:07.918400Z,0.968
S,2022-12-20T17:35:33.758400Z,0.304
S,2022-12-20T17:35:36.318400Z,0.358
S,2022-12-20T17:35:48.318400Z,0.914
S,2022-12-20T17:35:51.248400Z,0.114
S,2022-12-20T17:36:43.378400Z,0.237
S,2022-12-20T17:36:49.868400Z,0.969
S,2022-12-20T17:37:07.058400Z,0.980
S,2022-12-20T17:37:23.688400Z,0.124
S,2022-12-20T17:37:33.288400Z,0.761
S,2022-12-20T17:37:44.328400Z,0.370
S,2022-12-20T17:38:09.458400Z,0.606
S,2022-12-20T17:38:38.868400Z,0.941
S,2022-12-20T17:38:40.378400Z,0.137
S,2022-12-20T17:38:46.618400Z,0.764
S,2022-12-20T17:39:04.078400Z,0.981
S,2022-12-20T17:39:21.408400Z,0.480
S,2022-12-20T17:39:34.618400Z,0.560
S,2022-12-20T17:40:14.448400Z,0.876
S,2022-12-20T17:40:32.258400Z,0.747
S,2022-12-20T17:40:37.188400Z,0.978
S,2022-12-20T17:41:06.748400Z,0.961
S,2022-12-20T17:41:46.968400Z,0.659
S,2022-12-20T17:42:13.098400Z,0.977
S,2022-12-20T17:42:41.138400Z,0.678
S,2022-12-20T17:42:45.038400Z,0.872
S,2022-12-20T17:42:57.318400Z,0.951
S,2022-12-20T17:43:32.608400Z,0.590
S,2022-12-20T17:43:41.728400Z,0.658
S,2022-12-20T17:44:14.938400Z,0.823
S,2022-12-20T17:44:37.318400Z,0.924
S,2022-12-20T17:44:58.438400Z,0.463
S,2022-12-20T17:45:12.238400Z,0.760
S,2022-12-20T17:45:13.998400Z,0.194
S,2022-12-20T17:45:19.918400Z,0.787
S,2022-12-20T17:45:22.278400Z,0.212
S,2022-12-20T17:45:32.288400Z,0.842
S,2022-12-20T17:45:35.408400Z,0.924
S,2022-12-20T17:46:05.538400Z,0.969
S,2022-12-20T17:46:15.198400Z,0.104
S,2022-12-20T17:46:25.148400Z,0.770
S,2022-12-20T17:46:59.898400Z,0.987
S,2022-12-20T17:47:20.458400Z,0.370
S,2022-12-20T17:47:21.478400Z,0.207
S,2022-12-20T17:47:29.108400Z,0.111
S,2022-12-20T17:47:31.278400Z,0.245
S,2022-12-20T17:47:34.958400Z,0.386
S,2022-12-20T17:47:37.168400Z,0.126
S,2022-12-20T17:47:42.238400Z,0.786
S,2022-12-20T17:48:23.738400Z,0.953
S,2022-12-20T17:48:30.928400Z,0.705
S,2022-12-20T17:48:55.188400Z,0.898
S,2022-12-20T17:49:08.118400Z,0.923
S,2022-12-20T17:49:36.448400Z,0.980
S,2022-12-20T17:49:59.498400Z,0.570
S,2022-12-20T17:50:02.608400Z,0.774
S,2022-12-20T17:50:10.118400Z,0.863
S,2022-12-20T17:50:32.448400Z,0.796
S,2022-12-20T17:50:44.038400Z,0.112
S,2022-12-20T17:50:59.098400Z,0.943
S,2022-12-20T17:51:37.808400Z,0.512
S,2022-12-20T17:52:00.058400Z,0.959
S,2022-12-20T17:52:22.908400Z,0.956
S,2022-12-20T17:52:46.898400Z,0.866
S,2022-12-20T17:53:04.298400Z,0.982
S,2022-12-20T17:53:43.038400Z,0.138
S,2022-12-20T17:53:44.108400Z,0.598
S,2022-12-20T17:54:05.848400Z,0.971
S,2022-12-20T17:54:30.778400Z,0.106
S,2022-12-20T17:54:36.378400Z,0.303
S,2022-12-20T17:54:45.328400Z,0.781
S,2022-12-20T17:55:00.308400Z,0.188
S,2022-12-20T17:55:05.278400Z,0.904
S,2022-12-20T17:55:10.348400Z,0.930
S,2022-12-20T17:55:22.318400Z,0.972
S,2022-12-20T17:55:26.478400Z,0.681
S,2022-12-20T17:56:18.988400Z,0.989
S,2022-12-20T17:56:48.738400Z,0.346
S,2022-12-20T17:56:59.848400Z,0.883
S,2022-12-20T17:57:07.548400Z,0.743
S,2022-12-20T17:58:02.658400Z,0.756
S,2022-12-20T17:58:14.798400Z,0.935
S,2022-12-20T17:58:48.148400Z,0.386
S,2022-12-20T17:58:50.848400Z,0.560
S,2022-12-20T17:58:59.598400Z,0.970
S,2022-12-20T17:59:26.908400Z,0.762
S,2022-12-20T17:59:50.928400Z,0.132
S,2022-12-20T18:00:01.378400Z,0.979
S,2022-12-20T18:00:30.388400Z,0.152
S,2022-12-20T18:00:35.538400Z,0.768
S,2022-12-20T18:00:43.058400Z,0.670
S,2022-12-20T18:01:01.838400Z,0.953
S,2022-12-20T18:01:04.078400Z,0.130
S,2022-12-20T18:01:31.798400Z,0.904
S,2022-12-20T18:01:56.598400Z,0.974
S,2022-12-20T18:02:34.428400Z,0.972
S,2022-12-20T18:02:57.358400Z,0.974
S,2022-12-20T18:03:51.248400Z,0.959
S,2022-12-20T18:04:29.478400Z,0.867
S,2022-12-20T18:04:32.998400Z,0.364
S,2022-12-20T18:04:51.838400Z,0.821
S,2022-12-20T18:05:08.088400Z,0.885
S,2022-12-20T18:05:11.818400Z,0.402
S,2022-12-20T18:05:20.798400Z,0.483
S,2022-12-20T18:05:29.048400Z,0.495
S,2022-12-20T18:05:54.768400Z,0.609
S,2022-12-20T18:06:05.778400Z,0.516
S,2022-12-20T18:06:15.468400Z,0.116
S,2022-12-20T18:07:01.158400Z,0.915
S,2022-12-20T18:07:06.548400Z,0.293
S,2022-12-20T18:07:45.318400Z,0.851
S,2022-12-20T18:08:08.248400Z,0.172
S,2022-12-20T18:08:11.118400Z,0.958
S,2022-12-20T18:08:30.548400Z,0.958
S,2022-12-20T18:09:13.738400Z,0.978
S,2022-12-20T18:09:34.278400Z,0.172
S,2022-12-20T18:10:01.438400Z,0.952
S,2022-12-20T18:10:08.288400Z,0.416
S,2022-12-20T18:10:33.518400Z,0.744
S,2022-12-20T18:10:54.378400Z,0.773
S,2022-12-20T18:11:27.408400Z,0.978
S,2022-12-20T18:11:56.338400Z,0.273
S,2022-12-20T18:12:11.838400Z,0.939
S,2022-12-20T18:12:17.078400Z,0.361
S,2022-12-20T18:12:34.348400Z,0.617
S,2022-12-20T18:13:02.748400Z,0.650
S,2022-12-20T18:13:07.388400Z,0.636
S,2022-12-20T18:13:10.618400Z,0.261
S,2022-12-20T18:13:17.758400Z,0.136
S,2022-12-20T18:13:50.038400Z,0.957
S,2022-12-20T18:13:51.878400Z,0.269
S,2022-12-20T18:14:08.208400Z,0.501
S,2022-12-20T18:14:26.268400Z,0.962
S,2022-12-20T18:15:00.748400Z,0.845
S,2022-12-20T18:15:38.188400Z,0.968
S,2022-12-20T18:15:57.418400Z,0.403
S,2022-12-20T18:16:27.068400Z,0.970
S,2022-12-20T18:16:58.588400Z,0.640
S,2022-12-20T18:17:01.198400Z,0.398
S,2022-12-20T18:17:13.068400Z,0.131
S,2022-12-20T18:17:44.338400Z,0.118
S,2022-12-20T18:17:54.078400Z,0.967
S,2022-12-20T18:18:23.868400Z,0.967
S,2022-12-20T18:18:38.688400Z,0.974
S,2022-12-20T18:19:02.038400Z,0.510
S,2022-12-20T18:19:12.588400Z,0.156
S,2022-12-20T18:19:21.828400Z,0.953
S,2022-12-20T18:19:54.618400Z,0.869
S,2022-12-20T18:20:49.218400Z,0.918
S,2022-12-20T18:20:52.058400Z,0.311
S,2022-12-20T18:20:58.588400Z,0.175
S,2022-12-20T18:21:22.248400Z,0.791
S,2022-12-20T18:21:31.638400Z,0.735
S,2022-12-20T18:21:51.478400Z,0.723
S,2022-12-20T18:22:16.278400Z,0.979
S,2022-12-20T18:22:33.068400Z,0.948
S,2022-12-20T18:22:54.898400Z,0.607
S,2022-12-20T18:23:07.588400Z,0.114
S,2022-12-20T18:23:16.188400Z,0.945
S,2022-12-20T18:23:30.878400Z,0.903
S,2022-12-20T18:23:41.878400Z,0.878
S,2022-12-20T18:23:48.258400Z,0.160
S,2022-12-20T18:24:12.658400Z,0.496
S,2022-12-20T18:24:19.338400Z,0.847
S,2022-12-20T18:24:29.038400Z,0.170
S,2022-12-20T18:24:34.188400Z,0.955
S,2022-12-20T18:24:54.638400Z,0.941
S,2022-12-20T18:25:30.878400Z,0.262
S,2022-12-20T18:25:31.888400Z,0.858
S,2022-12-20T18:26:13.578400Z,0.985
S,2022-12-20T18:26:23.708400Z,0.143
S,2022-12-20T18:26:32.538400Z,0.936
S,2022-12-20T18:26:47.738400Z,0.131
S,2022-12-20T18:26:53.958400Z,0.746
S,2022-12-20T18:27:03.188400Z,0.543
S,2022-12-20T18:27:12.918400Z,0.842
S,2022-12-20T18:27:14.528400Z,0.224
S,2022-12-20T18:27:22.148400Z,0.143
S,2022-12-20T18:27:35.738400Z,0.828
S,2022-12-20T18:27:38.758400Z,0.134
S,2022-12-20T18:27:57.848400Z,0.712
S,2022-12-20T18:27:58.858400Z,0.194
S,2022-12-20T18:28:29.858400Z,0.186
S,2022-12-20T18:28:30.878400Z,0.776
S,2022-12-20T18:28:42.988400Z,0.918
S,2022-12-20T18:29:20.678400Z,0.239
S,2022-12-20T18:29:49.708400Z,0.945
S,2022-12-20T18:29:52.688400Z,0.206
S,2022-12-20T18:30:01.168400Z,0.950
S,2022-12-20T18:30:47.528400Z,0.152
S,2022-12-20T18:30:48.568400Z,0.857
S,2022-12-20T18:31:05.648400Z,0.776
S,2022-12-20T18:31:51.638400Z,0.789
S,2022-12-20T18:31:52.648400Z,0.318
S,2022-12-20T18:32:06.168400Z,0.702
S,2022-12-20T18:32:36.658400Z,0.677
S,2022-12-20T18:32:39.628400Z,0.924
S,2022-12-20T18:32:47.028400Z,0.474
S,2022-12-20T18:32:50.898400Z,0.102
S,2022-12-20T18:33:06.278400Z,0.956
S,2022-12-20T18:33:28.278400Z,0.585
S,2022-12-20T18:33:33.928400Z,0.946
S,2022-12-20T18:34:12.418400Z,0.950
S,2022-12-20T18:34:41.338400Z,0.776
S,2022-12-20T18:34:52.068400Z,0.131
S,2022-12-20T18:35:00.358400Z,0.969
S,2022-12-20T18:35:19.828400Z,0.696
S,2022-12-20T18:35:31.148400Z,0.142
S,2022-12-20T18:35:41.238400Z,0.667
S,2022-12-20T18:35:46.798400Z,0.307
S,2022-12-20T18:35:52.308400Z,0.105
S,2022-12-20T18:36:00.968400Z,0.958
S,2022-12-20T18:36:56.188400Z,0.774
S,2022-12-20T18:37:10.578400Z,0.718
S,2022-12-20T18:37:40.648400Z,0.613
S,2022-12-20T18:38:21.008400Z,0.147
S,2022-12-20T18:38:52.028400Z,0.135
S,2022-12-20T18:38:57.388400Z,0.249
S,2022-12-20T18:38:58.408400Z,0.771
S,2022-12-20T18:39:41.518400Z,0.931
S,2022-12-20T18:40:03.128400Z,0.980
S,2022-12-20T18:40:42.668400Z,0.972
S,2022-12-20T18:41:05.398400Z,0.967
S,2022-12-20T18:41:17.658400Z,0.163
S,2022-12-20T18:41:28.808400Z,0.891
S,2022-12-20T18:41:39.648400Z,0.436
S,2022-12-20T18:42:02.198400Z,0.497
S,2022-12-20T18:42:11.448400Z,0.842
S,2022-12-20T18:42:23.418400Z,0.666
S,2022-12-20T18:43:41.088400Z,0.113
S,2022-12-20T18:43:56.458400Z,0.113
S,2022-12-20T18:44:20.998400Z,0.964
