start,target,sample_min,max_range,num_gaps,sample_unique,percent_availability
1997-01-07,UW.MBW..EHZ.M,-1381.0,2643.0,4.0,885.0,0.735
1997-01-10,UW.MBW..EHZ.M,-239.0,486.0,5.0,292.0,0.583
1996-12-26,UW.MBW..EHZ.M,-157.0,385.0,5.0,331.0,0.546
1997-01-08,UW.MBW..EHZ.M,-3318.0,8615.0,2.0,4925.0,0.297
1997-02-01,UW.MBW..EHZ.M,-91.0,221.0,3.0,202.0,0.297
1996-12-24,UW.MBW..EHZ.M,-58.0,167.0,2.0,150.0,0.344
1997-09-27,UW.MBW..EHZ.M,-1288.0,3241.0,4.0,524.0,0.498
1996-12-23,UW.MBW..EHZ.M,-379.0,783.0,3.0,410.0,0.818
1996-12-02,UW.MBW..EHZ.M,-1164.0,2565.0,3.0,1517.0,0.738
1997-03-30,UW.MBW..EHZ.M,-792.0,2172.0,5.0,940.0,1.495
1996-12-19,UW.MBW..EHZ.M,-645.0,1886.0,7.0,740.0,1.029
1996-12-16,UW.MBW..EHZ.M,-88.0,207.0,5.0,201.0,0.747
1998-11-09,UW.MBW..EHZ.M,-191.0,328.0,4.0,234.0,0.555
1999-03-02,UW.MBW..EHZ.M,-3673.0,8158.0,3.0,5864.0,1.047
1999-06-01,UW.MBW..EHZ.M,-2842.0,7369.0,2.0,3859.0,0.317
1999-05-02,UW.MBW..EHZ.M,2097.0,1507.0,2.0,431.0,0.071
1999-04-24,UW.MBW..EHZ.M,-4357.0,9835.0,3.0,5929.0,0.818
1999-05-17,UW.MBW..EHZ.M,-2802.0,7490.0,3.0,4671.0,0.31
1999-03-17,UW.MBW..EHZ.M,-5227.0,10261.0,4.0,5527.0,0.624
1999-03-10,UW.MBW..EHZ.M,-3665.0,8095.0,2.0,4278.0,0.188
1999-03-09,UW.MBW..EHZ.M,-4248.0,8291.0,2.0,4306.0,0.184
1999-03-21,UW.MBW..EHZ.M,-3391.0,7620.0,2.0,4485.0,0.226
1999-06-06,UW.MBW..EHZ.M,69.0,29.0,2.0,22.0,0.602
1999-04-15,UW.MBW..EHZ.M,-3313.0,7451.0,2.0,4285.0,0.193
1999-03-05,UW.MBW..EHZ.M,-3435.0,7673.0,2.0,5119.0,0.463
1999-03-14,UW.MBW..EHZ.M,-5463.0,9744.0,4.0,5663.0,0.763
1999-04-21,UW.MBW..EHZ.M,-3400.0,7208.0,3.0,4136.0,0.168
1999-03-20,UW.MBW..EHZ.M,-3533.0,7856.0,2.0,5284.0,0.602
1999-04-03,UW.MBW..EHZ.M,-3674.0,8309.0,5.0,6004.0,1.521
1999-06-04,UW.MBW..EHZ.M,115.0,14.0,5.0,45.0,0.323
1999-06-08,UW.MBW..EHZ.M,40.0,14.0,2.0,15.0,0.416
1999-03-30,UW.MBW..EHZ.M,-3513.0,6987.0,2.0,4044.0,0.148
1999-05-07,UW.MBW..EHZ.M,-3715.0,9121.0,2.0,6555.0,0.494
1999-03-15,UW.MBW..EHZ.M,-3067.0,6889.0,2.0,2958.0,0.066
1999-04-16,UW.MBW..EHZ.M,-3071.0,7038.0,2.0,3645.0,0.106
1999-03-13,UW.MBW..EHZ.M,-3572.0,7078.0,2.0,3446.0,0.096
1999-03-31,UW.MBW..EHZ.M,-4129.0,8160.0,2.0,4829.0,0.329
1999-04-01,UW.MBW..EHZ.M,-3891.0,7460.0,2.0,3059.0,0.071
1999-04-27,UW.MBW..EHZ.M,-2821.0,6611.0,2.0,3136.0,0.072
1999-04-05,UW.MBW..EHZ.M,-3465.0,7224.0,3.0,4827.0,0.306
1999-06-09,UW.MBW..EHZ.M,28.0,13.0,3.0,19.0,0.508
1999-04-14,UW.MBW..EHZ.M,-3270.0,7482.0,2.0,5170.0,0.458
1999-04-12,UW.MBW..EHZ.M,-8192.0,0.0,2.0,1.0,0.14
1999-05-16,UW.MBW..EHZ.M,-3836.0,7806.0,4.0,6573.0,0.713
1999-06-03,UW.MBW..EHZ.M,192.0,14.0,2.0,15.0,0.579
1999-03-18,UW.MBW..EHZ.M,-5035.0,,3.0,5822.0,0.902
1999-05-30,UW.MBW..EHZ.M,269.0,4088.0,2.0,1415.0,0.066
1999-05-20,UW.MBW..EHZ.M,1680.0,1544.0,2.0,407.0,0.095
1999-05-27,UW.MBW..EHZ.M,-3397.0,7765.0,2.0,4743.0,0.306
1999-05-22,UW.MBW..EHZ.M,-3201.0,7204.0,4.0,4903.0,0.428
1999-06-25,UW.MBW..EHZ.M,2.0,11.0,6.0,12.0,0.553
1999-07-20,UW.MBW..EHZ.M,256.0,27.0,3.0,34.0,0.433
1999-07-21,UW.MBW..EHZ.M,220.0,26.0,4.0,29.0,1.194
1999-07-22,UW.MBW..EHZ.M,174.0,12.0,3.0,20.0,0.748
1999-06-23,UW.MBW..EHZ.M,3.0,12.0,2.0,13.0,0.602
1999-07-27,UW.MBW..EHZ.M,70.0,7.0,4.0,16.0,0.378
1999-07-29,UW.MBW..EHZ.M,55.0,9.0,2.0,9.0,0.079
1999-06-24,UW.MBW..EHZ.M,2.0,12.0,3.0,14.0,0.517
1999-07-07,UW.MBW..EHZ.M,-13.0,12.0,2.0,13.0,0.194
1999-07-23,UW.MBW..EHZ.M,130.0,7.0,2.0,8.0,0.205
1999-08-18,UW.MBW..EHZ.M,-3.0,7.0,2.0,8.0,0.141
1999-08-06,UW.MBW..EHZ.M,9.0,8.0,3.0,11.0,0.697
1999-07-15,UW.MBW..EHZ.M,-2097.0,2754.0,2.0,1013.0,0.271
1999-07-19,UW.MBW..EHZ.M,-3405.0,8153.0,6.0,5818.0,1.046
1999-06-26,UW.MBW..EHZ.M,-1.0,12.0,2.0,14.0,0.581
1999-06-15,UW.MBW..EHZ.M,4.0,33.0,5.0,21.0,0.902
1999-06-13,UW.MBW..EHZ.M,18.0,13.0,2.0,14.0,0.068
1999-07-03,UW.MBW..EHZ.M,-29.0,39.0,5.0,40.0,1.966
1999-08-03,UW.MBW..EHZ.M,0.0,46.0,2.0,17.0,0.602
1999-06-22,UW.MBW..EHZ.M,5.0,12.0,2.0,13.0,0.227
1999-06-20,UW.MBW..EHZ.M,5.0,13.0,3.0,15.0,0.238
1999-08-08,UW.MBW..EHZ.M,3.0,7.0,2.0,8.0,0.17
1999-07-05,UW.MBW..EHZ.M,-7.0,11.0,2.0,12.0,0.119
1999-06-18,UW.MBW..EHZ.M,8.0,13.0,2.0,14.0,0.119
1999-07-11,UW.MBW..EHZ.M,-23.0,13.0,3.0,14.0,0.644
1999-06-21,UW.MBW..EHZ.M,-3.0,33.0,2.0,24.0,0.544
1999-07-16,UW.MBW..EHZ.M,-165.0,2821.0,2.0,1208.0,0.602
1999-07-31,UW.MBW..EHZ.M,44.0,7.0,2.0,8.0,0.095
1999-07-24,UW.MBW..EHZ.M,123.0,10.0,3.0,13.0,0.75
1999-07-13,UW.MBW..EHZ.M,-42.0,40.0,2.0,21.0,0.464
1999-06-19,UW.MBW..EHZ.M,7.0,13.0,3.0,14.0,0.139
1999-06-16,UW.MBW..EHZ.M,12.0,49.0,3.0,15.0,0.788
1999-07-18,UW.MBW..EHZ.M,-3072.0,5575.0,2.0,1248.0,0.602
1999-07-08,UW.MBW..EHZ.M,-14.0,16.0,3.0,14.0,0.44
1999-08-05,UW.MBW..EHZ.M,13.0,10.0,4.0,10.0,0.681
1999-06-28,UW.MBW..EHZ.M,-1.0,12.0,3.0,13.0,0.684
1999-08-04,UW.MBW..EHZ.M,19.0,7.0,2.0,8.0,0.37
1999-07-09,UW.MBW..EHZ.M,-14.0,11.0,2.0,12.0,0.196
1999-07-28,UW.MBW..EHZ.M,60.0,12.0,4.0,19.0,1.347
1999-08-01,UW.MBW..EHZ.M,33.0,12.0,6.0,14.0,1.844
1999-07-26,UW.MBW..EHZ.M,94.0,7.0,3.0,11.0,0.516
1999-07-25,UW.MBW..EHZ.M,105.0,7.0,2.0,8.0,0.097
1999-09-07,UW.MBW..EHZ.M,-10.0,7.0,4.0,8.0,0.74
1999-08-02,UW.MBW..EHZ.M,30.0,8.0,3.0,9.0,0.738
1999-07-30,UW.MBW..EHZ.M,45.0,10.0,2.0,11.0,0.602
1999-08-10,UW.MBW..EHZ.M,1.0,6.0,2.0,7.0,0.072
1999-08-07,UW.MBW..EHZ.M,3.0,12.0,2.0,11.0,0.154
1999-08-22,UW.MBW..EHZ.M,-2.0,9.0,7.0,10.0,1.332
1999-09-30,UW.MBW..EHZ.M,-4004.0,6661.0,8.0,3687.0,1.885
1999-09-08,UW.MBW..EHZ.M,-11.0,8.0,4.0,9.0,0.888
1999-09-22,UW.MBW..EHZ.M,-3784.0,7740.0,15.0,2710.0,4.018
1999-10-06,UW.MBW..EHZ.M,-115.0,248.0,3.0,190.0,0.387
1999-10-04,UW.MBW..EHZ.M,-418.0,1750.0,4.0,422.0,0.734
1999-09-13,UW.MBW..EHZ.M,-2829.0,8127.0,5.0,945.0,0.903
1999-08-24,UW.MBW..EHZ.M,-3.0,8.0,3.0,9.0,0.469
1999-09-24,UW.MBW..EHZ.M,-2492.0,5786.0,2.0,476.0,0.524
1999-09-28,UW.MBW..EHZ.M,-3336.0,6964.0,4.0,712.0,0.604
1999-09-29,UW.MBW..EHZ.M,-225.0,441.0,3.0,358.0,0.417
1999-08-31,UW.MBW..EHZ.M,-12.0,7.0,2.0,8.0,0.12
1999-08-23,UW.MBW..EHZ.M,-2.0,7.0,3.0,8.0,0.468
1999-09-21,UW.MBW..EHZ.M,-3096.0,6994.0,18.0,1970.0,2.715
1999-09-19,UW.MBW..EHZ.M,-3380.0,11002.0,4.0,1485.0,1.402
1999-09-20,UW.MBW..EHZ.M,-3500.0,7496.0,13.0,3678.0,5.069
1999-08-25,UW.MBW..EHZ.M,-3.0,8.0,2.0,9.0,0.602
1999-10-15,UW.MBW..EHZ.M,-166.0,316.0,3.0,270.0,0.219
1999-08-21,UW.MBW..EHZ.M,-2.0,7.0,4.0,10.0,0.531
1999-08-11,UW.MBW..EHZ.M,-3.0,6.0,2.0,7.0,0.069
1999-10-08,UW.MBW..EHZ.M,-4264.0,11738.0,6.0,1331.0,1.454
1999-10-13,UW.MBW..EHZ.M,-2945.0,5704.0,6.0,2357.0,1.458
1999-09-14,UW.MBW..EHZ.M,-2638.0,8193.0,6.0,1585.0,1.44
1999-10-12,UW.MBW..EHZ.M,-2175.0,4765.0,4.0,478.0,0.686
1999-09-12,UW.MBW..EHZ.M,-3067.0,6721.0,4.0,1013.0,1.027
1999-08-17,UW.MBW..EHZ.M,-7.0,9.0,8.0,12.0,1.121
1999-09-17,UW.MBW..EHZ.M,-2518.0,9412.0,5.0,1207.0,1.464
1999-09-10,UW.MBW..EHZ.M,-13.0,8.0,3.0,9.0,0.507
1999-09-18,UW.MBW..EHZ.M,-3011.0,10021.0,5.0,2013.0,1.095
1999-08-20,UW.MBW..EHZ.M,-9.0,22.0,5.0,17.0,1.145
1999-09-15,UW.MBW..EHZ.M,-3271.0,11462.0,5.0,1999.0,1.005
1999-08-12,UW.MBW..EHZ.M,-5.0,8.0,2.0,9.0,0.188
1999-10-03,UW.MBW..EHZ.M,-1532.0,4782.0,5.0,829.0,0.547
1999-08-09,UW.MBW..EHZ.M,1.0,6.0,2.0,7.0,0.128
1999-08-28,UW.MBW..EHZ.M,-16.0,9.0,4.0,10.0,0.998
1999-08-16,UW.MBW..EHZ.M,-8.0,8.0,3.0,10.0,0.471
1999-10-01,UW.MBW..EHZ.M,-1413.0,2785.0,3.0,260.0,0.585
1999-08-19,UW.MBW..EHZ.M,-5.0,9.0,2.0,10.0,0.072
1999-08-14,UW.MBW..EHZ.M,-7.0,8.0,3.0,9.0,0.663
1999-08-15,UW.MBW..EHZ.M,-7.0,8.0,2.0,9.0,0.215
1999-10-02,UW.MBW..EHZ.M,-79.0,162.0,3.0,147.0,0.167
1999-10-14,UW.MBW..EHZ.M,-2552.0,4833.0,4.0,1181.0,1.513
1999-10-05,UW.MBW..EHZ.M,-1478.0,2918.0,4.0,366.0,0.285
1999-08-27,UW.MBW..EHZ.M,-13.0,7.0,2.0,8.0,0.069
1999-10-07,UW.MBW..EHZ.M,-1957.0,4424.0,3.0,1263.0,0.852
1999-10-10,UW.MBW..EHZ.M,-362.0,682.0,4.0,511.0,0.718
1999-10-11,UW.MBW..EHZ.M,-1403.0,2852.0,3.0,288.0,0.676
1999-10-23,UW.MBW..EHZ.M,-1609.0,3052.0,5.0,501.0,0.898
1999-10-25,UW.MBW..EHZ.M,-3974.0,8079.0,4.0,1090.0,0.808
1999-11-21,UW.MBW..EHZ.M,-2372.0,4982.0,4.0,1131.0,0.979
1999-10-18,UW.MBW..EHZ.M,-1275.0,2097.0,4.0,1081.0,1.307
1999-09-27,UW.MBW..EHZ.M,-2777.0,9095.0,4.0,767.0,0.472
1999-09-26,UW.MBW..EHZ.M,-2754.0,5669.0,5.0,1725.0,1.332
1999-10-17,UW.MBW..EHZ.M,-954.0,1770.0,2.0,731.0,0.214
1999-11-08,UW.MBW..EHZ.M,-2593.0,5208.0,5.0,1046.0,1.45
1999-11-05,UW.MBW..EHZ.M,-433.0,902.0,4.0,453.0,0.313
1999-11-09,UW.MBW..EHZ.M,-1434.0,2877.0,5.0,605.0,0.492
1999-10-20,UW.MBW..EHZ.M,-2405.0,4546.0,4.0,883.0,0.296
1999-10-19,UW.MBW..EHZ.M,-832.0,1292.0,4.0,359.0,0.649
1999-10-21,UW.MBW..EHZ.M,-1428.0,2840.0,6.0,283.0,0.63
1999-10-30,UW.MBW..EHZ.M,-329.0,1571.0,3.0,458.0,0.161
1999-10-29,UW.MBW..EHZ.M,-311.0,636.0,3.0,342.0,0.267
1999-11-15,UW.MBW..EHZ.M,-2808.0,5448.0,7.0,1295.0,1.498
1999-12-15,UW.MBW..EHZ.M,-3578.0,11769.0,3.0,8068.0,0.253
1999-11-27,UW.MBW..EHZ.M,-3075.0,6434.0,5.0,1056.0,1.072
1999-11-13,UW.MBW..EHZ.M,-321.0,626.0,5.0,557.0,0.892
1999-11-01,UW.MBW..EHZ.M,-1675.0,3171.0,3.0,1706.0,0.722
1999-10-16,UW.MBW..EHZ.M,-4841.0,9631.0,5.0,7769.0,1.739
1999-11-17,UW.MBW..EHZ.M,-1121.0,2261.0,4.0,700.0,0.48
1999-10-28,UW.MBW..EHZ.M,-196.0,517.0,2.0,345.0,0.095
1999-11-22,UW.MBW..EHZ.M,-1322.0,3529.0,3.0,387.0,0.807
1999-11-03,UW.MBW..EHZ.M,-91.0,163.0,2.0,147.0,0.204
1999-12-14,UW.MBW..EHZ.M,-1801.0,9992.0,2.0,5996.0,0.179
1999-11-16,UW.MBW..EHZ.M,-4591.0,9194.0,4.0,1887.0,0.94
1999-10-26,UW.MBW..EHZ.M,-2087.0,4650.0,5.0,991.0,0.831
1999-10-31,UW.MBW..EHZ.M,-3383.0,6068.0,4.0,1004.0,0.714
1999-11-02,UW.MBW..EHZ.M,-164.0,1588.0,3.0,290.0,0.671
1999-12-04,UW.MBW..EHZ.M,-1981.0,4267.0,5.0,837.0,1.03
1999-11-20,UW.MBW..EHZ.M,-823.0,1361.0,2.0,736.0,0.135
1999-10-24,UW.MBW..EHZ.M,-1491.0,3882.0,4.0,886.0,1.029
1999-12-06,UW.MBW..EHZ.M,-211.0,410.0,2.0,328.0,0.176
1999-12-03,UW.MBW..EHZ.M,-97.0,226.0,2.0,188.0,0.093
1999-11-19,UW.MBW..EHZ.M,-363.0,707.0,5.0,479.0,0.608
1999-11-29,UW.MBW..EHZ.M,-602.0,1192.0,4.0,685.0,0.754
1999-10-22,UW.MBW..EHZ.M,-1313.0,1710.0,8.0,637.0,1.528
1999-12-01,UW.MBW..EHZ.M,-2758.0,4352.0,4.0,783.0,0.647
1999-11-07,UW.MBW..EHZ.M,-411.0,717.0,2.0,398.0,0.169
1999-11-30,UW.MBW..EHZ.M,-2798.0,5990.0,6.0,2284.0,1.506
1999-12-11,UW.MBW..EHZ.M,-3527.0,11718.0,6.0,7647.0,1.684
1999-11-26,UW.MBW..EHZ.M,-3174.0,6303.0,17.0,3118.0,3.698
1999-11-04,UW.MBW..EHZ.M,-790.0,2185.0,4.0,538.0,0.276
1999-12-02,UW.MBW..EHZ.M,-266.0,707.0,3.0,410.0,0.253
1999-11-28,UW.MBW..EHZ.M,-494.0,877.0,3.0,375.0,0.164
1999-12-12,UW.MBW..EHZ.M,-4305.0,12496.0,2.0,5044.0,0.123
1999-11-18,UW.MBW..EHZ.M,-162.0,351.0,2.0,304.0,0.072
1999-11-14,UW.MBW..EHZ.M,-427.0,734.0,2.0,358.0,0.101
1999-11-10,UW.MBW..EHZ.M,-170.0,366.0,2.0,291.0,0.243
1999-11-12,UW.MBW..EHZ.M,-741.0,1977.0,2.0,1073.0,0.258
1999-11-23,UW.MBW..EHZ.M,-192.0,365.0,4.0,240.0,0.303
1999-11-24,UW.MBW..EHZ.M,-223.0,385.0,2.0,250.0,0.226
1999-11-25,UW.MBW..EHZ.M,-2027.0,3842.0,4.0,1787.0,0.926
1999-12-16,UW.MBW..EHZ.M,-2034.0,10225.0,3.0,5976.0,0.17
1999-12-05,UW.MBW..EHZ.M,-2139.0,3984.0,3.0,997.0,0.802
1999-12-07,UW.MBW..EHZ.M,-3204.0,11395.0,3.0,9092.0,1.204
1999-12-20,UW.MBW..EHZ.M,-3187.0,11378.0,4.0,7977.0,0.896
1999-12-22,UW.MBW..EHZ.M,-402.0,800.0,7.0,462.0,1.477
1999-12-10,UW.MBW..EHZ.M,-2769.0,10960.0,4.0,7190.0,0.805
1999-12-19,UW.MBW..EHZ.M,-3348.0,11539.0,2.0,8604.0,0.554
1999-12-21,UW.MBW..EHZ.M,-1482.0,3977.0,6.0,685.0,1.697
1999-12-27,UW.MBW..EHZ.M,-126.0,265.0,3.0,216.0,0.308
1999-12-25,UW.MBW..EHZ.M,-4857.0,9657.0,8.0,5057.0,2.082
1999-12-23,UW.MBW..EHZ.M,-261.0,615.0,7.0,339.0,1.085
1999-12-26,UW.MBW..EHZ.M,-1361.0,2920.0,2.0,260.0,0.376
1999-12-24,UW.MBW..EHZ.M,-89.0,174.0,2.0,161.0,0.075
1999-12-29,UW.MBW..EHZ.M,-1504.0,3030.0,9.0,795.0,1.997
1999-12-28,UW.MBW..EHZ.M,-118.0,237.0,2.0,225.0,0.152
2000-05-15,UW.MBW..EHZ.M,-1494.0,3069.0,11.0,1785.0,2.425
2000-01-02,UW.MBW..EHZ.M,-1577.0,3095.0,5.0,1584.0,0.921
1999-12-31,UW.MBW..EHZ.M,-199.0,400.0,2.0,268.0,0.277
1997-10-11,UW.MBW..EHZ.M,-3026.0,10340.0,9.0,2101.0,2.36
1997-09-22,UW.MBW..EHZ.M,-364.0,1587.0,3.0,296.0,0.225
1997-10-20,UW.MBW..EHZ.M,-175.0,1402.0,5.0,260.0,0.344
1997-08-25,UW.MBW..EHZ.M,-2116.0,4406.0,3.0,827.0,0.854
1997-08-23,UW.MBW..EHZ.M,-143.0,278.0,2.0,182.0,0.059
1997-10-13,UW.MBW..EHZ.M,-4369.0,8719.0,3.0,1015.0,1.068
1997-09-03,UW.MBW..EHZ.M,-2061.0,4754.0,4.0,1161.0,0.937
1997-08-26,UW.MBW..EHZ.M,-2280.0,4661.0,5.0,1380.0,0.652
1997-08-29,UW.MBW..EHZ.M,-3177.0,6274.0,7.0,1877.0,1.827
1997-08-31,UW.MBW..EHZ.M,-1240.0,2428.0,4.0,348.0,0.225
1997-08-24,UW.MBW..EHZ.M,-112.0,245.0,3.0,220.0,0.19
1997-08-28,UW.MBW..EHZ.M,-290.0,586.0,4.0,493.0,0.356
1997-08-21,UW.MBW..EHZ.M,-115.0,256.0,2.0,184.0,0.095
1997-08-27,UW.MBW..EHZ.M,-1213.0,1384.0,2.0,434.0,0.581
1997-09-10,UW.MBW..EHZ.M,-339.0,1622.0,3.0,573.0,0.522
1997-08-22,UW.MBW..EHZ.M,-1425.0,2616.0,2.0,514.0,0.095
1997-09-14,UW.MBW..EHZ.M,-2425.0,3746.0,3.0,557.0,0.344
1997-09-19,UW.MBW..EHZ.M,-1317.0,2502.0,4.0,317.0,0.32
1997-09-18,UW.MBW..EHZ.M,-1208.0,2429.0,6.0,608.0,0.735
1997-11-05,UW.MBW..EHZ.M,-2429.0,10483.0,5.0,926.0,0.83
1997-10-18,UW.MBW..EHZ.M,-1531.0,2916.0,4.0,628.0,0.474
1997-11-02,UW.MBW..EHZ.M,-2552.0,9514.0,5.0,1213.0,1.162
1997-11-07,UW.MBW..EHZ.M,-2785.0,10674.0,4.0,961.0,0.308
1997-11-04,UW.MBW..EHZ.M,-2315.0,5011.0,3.0,573.0,0.605
1997-11-11,UW.MBW..EHZ.M,-120.0,215.0,2.0,183.0,0.51
1997-11-14,UW.MBW..EHZ.M,-3074.0,7821.0,4.0,1372.0,0.818
1997-11-12,UW.MBW..EHZ.M,-89.0,274.0,5.0,234.0,0.522
1997-11-10,UW.MBW..EHZ.M,-2262.0,4522.0,3.0,1423.0,0.652
1997-11-17,UW.MBW..EHZ.M,-237.0,538.0,4.0,405.0,0.534
1997-10-06,UW.MBW..EHZ.M,-2185.0,8047.0,6.0,879.0,0.595
1997-12-11,UW.MBW..EHZ.M,-452.0,822.0,3.0,678.0,0.592
1997-10-07,UW.MBW..EHZ.M,-116.0,320.0,3.0,278.0,0.308
1997-10-04,UW.MBW..EHZ.M,-3569.0,9394.0,5.0,1576.0,1.127
1997-09-30,UW.MBW..EHZ.M,-418.0,809.0,4.0,464.0,0.534
1997-10-09,UW.MBW..EHZ.M,-2375.0,8890.0,2.0,848.0,0.154
1997-10-25,UW.MBW..EHZ.M,-2977.0,6238.0,4.0,1037.0,0.51
1997-10-27,UW.MBW..EHZ.M,-2737.0,9643.0,5.0,1516.0,1.079
1997-12-17,UW.MBW..EHZ.M,-2614.0,6288.0,6.0,1928.0,1.305
1997-12-20,UW.MBW..EHZ.M,-2440.0,4921.0,4.0,1304.0,1.02
1997-10-10,UW.MBW..EHZ.M,-271.0,547.0,2.0,431.0,0.581
1997-10-08,UW.MBW..EHZ.M,-231.0,512.0,2.0,447.0,0.083
1997-11-03,UW.MBW..EHZ.M,-1236.0,1747.0,6.0,736.0,1.85
1997-11-08,UW.MBW..EHZ.M,-1797.0,4008.0,8.0,873.0,1.281
1997-12-22,UW.MBW..EHZ.M,-1229.0,3681.0,8.0,1161.0,1.663
1997-12-12,UW.MBW..EHZ.M,-155.0,467.0,4.0,338.0,0.332
1997-10-22,UW.MBW..EHZ.M,-2241.0,10432.0,4.0,946.0,1.056
1997-10-21,UW.MBW..EHZ.M,-2916.0,5895.0,5.0,914.0,0.641
1997-11-15,UW.MBW..EHZ.M,-2859.0,6919.0,8.0,1816.0,1.744
1997-12-21,UW.MBW..EHZ.M,-124.0,332.0,2.0,254.0,0.178
1997-12-19,UW.MBW..EHZ.M,-1487.0,3793.0,2.0,330.0,0.059
1997-12-03,UW.MBW..EHZ.M,-1919.0,4287.0,3.0,814.0,0.747
1997-11-16,UW.MBW..EHZ.M,-3021.0,5648.0,7.0,846.0,0.711
1997-11-13,UW.MBW..EHZ.M,-2826.0,8912.0,6.0,869.0,0.427
1997-12-13,UW.MBW..EHZ.M,-137.0,308.0,2.0,292.0,0.142
1997-12-05,UW.MBW..EHZ.M,-4325.0,8646.0,18.0,4452.0,3.107
1997-12-28,UW.MBW..EHZ.M,-86.0,245.0,2.0,222.0,0.059
1997-10-23,UW.MBW..EHZ.M,-170.0,351.0,3.0,246.0,0.273
1997-11-01,UW.MBW..EHZ.M,-206.0,1545.0,3.0,283.0,0.308
1997-10-26,UW.MBW..EHZ.M,-1389.0,3429.0,5.0,1573.0,1.032
1997-12-25,UW.MBW..EHZ.M,-346.0,727.0,7.0,574.0,0.605
1997-12-04,UW.MBW..EHZ.M,-2394.0,6144.0,6.0,882.0,1.281
1997-10-31,UW.MBW..EHZ.M,-2442.0,8405.0,3.0,1556.0,0.629
1997-10-24,UW.MBW..EHZ.M,-2696.0,7196.0,4.0,1254.0,0.783
1997-10-28,UW.MBW..EHZ.M,-2804.0,9212.0,3.0,3664.0,0.664
1997-12-10,UW.MBW..EHZ.M,-421.0,852.0,4.0,407.0,0.32
1997-10-29,UW.MBW..EHZ.M,-131.0,1352.0,2.0,218.0,0.083
1997-12-24,UW.MBW..EHZ.M,-2617.0,6030.0,3.0,1043.0,0.202
1998-01-16,UW.MBW..EHZ.M,-2437.0,3789.0,4.0,607.0,0.59
1997-12-02,UW.MBW..EHZ.M,-2388.0,4420.0,2.0,1012.0,0.246
1997-12-26,UW.MBW..EHZ.M,-303.0,1568.0,7.0,473.0,1.305
1998-01-03,UW.MBW..EHZ.M,-617.0,1509.0,5.0,859.0,0.58
1998-01-12,UW.MBW..EHZ.M,-337.0,1430.0,5.0,676.0,0.839
1998-01-09,UW.MBW..EHZ.M,-75.0,144.0,2.0,128.0,0.114
1997-12-01,UW.MBW..EHZ.M,-1619.0,3909.0,4.0,1034.0,0.666
1997-11-25,UW.MBW..EHZ.M,-2632.0,5115.0,4.0,822.0,0.77
1997-11-24,UW.MBW..EHZ.M,-486.0,1188.0,2.0,506.0,0.15
1998-01-04,UW.MBW..EHZ.M,-851.0,1578.0,3.0,1337.0,0.663
1998-01-01,UW.MBW..EHZ.M,-2209.0,4670.0,5.0,1892.0,1.162
1997-12-31,UW.MBW..EHZ.M,-193.0,408.0,4.0,318.0,0.463
1997-11-23,UW.MBW..EHZ.M,-2730.0,5082.0,4.0,1133.0,0.498
1997-11-26,UW.MBW..EHZ.M,-4468.0,8937.0,4.0,3957.0,0.848
1997-11-30,UW.MBW..EHZ.M,-543.0,1136.0,4.0,560.0,0.391
1998-01-10,UW.MBW..EHZ.M,-1992.0,5323.0,6.0,2276.0,1.766
1998-02-19,UW.MBW..EHZ.M,-848.0,1487.0,2.0,800.0,0.403
1997-12-27,UW.MBW..EHZ.M,-99.0,222.0,3.0,213.0,0.202
1998-01-11,UW.MBW..EHZ.M,-183.0,609.0,3.0,291.0,0.318
1997-12-18,UW.MBW..EHZ.M,-2275.0,4825.0,6.0,1026.0,1.376
1998-01-08,UW.MBW..EHZ.M,-231.0,447.0,5.0,407.0,1.053
1997-12-15,UW.MBW..EHZ.M,-1391.0,3011.0,3.0,910.0,0.178
1998-01-06,UW.MBW..EHZ.M,-263.0,583.0,4.0,471.0,0.637
1998-03-16,UW.MBW..EHZ.M,-427.0,691.0,4.0,405.0,0.768
1998-01-20,UW.MBW..EHZ.M,-482.0,1032.0,3.0,709.0,0.556
1998-03-06,UW.MBW..EHZ.M,-155.0,320.0,5.0,294.0,0.72
1998-01-22,UW.MBW..EHZ.M,-1327.0,3666.0,3.0,657.0,0.809
1998-01-26,UW.MBW..EHZ.M,-2069.0,4792.0,8.0,1498.0,1.761
1998-01-21,UW.MBW..EHZ.M,-178.0,413.0,4.0,369.0,0.843
1998-03-14,UW.MBW..EHZ.M,-1249.0,2609.0,8.0,573.0,1.159
1998-02-14,UW.MBW..EHZ.M,-167.0,373.0,4.0,334.0,0.365
1998-03-03,UW.MBW..EHZ.M,-4041.0,8287.0,6.0,2377.0,1.864
1998-02-01,UW.MBW..EHZ.M,-119.0,290.0,2.0,236.0,0.189
1998-01-29,UW.MBW..EHZ.M,-246.0,476.0,2.0,324.0,0.13
1998-03-08,UW.MBW..EHZ.M,-286.0,719.0,4.0,462.0,1.017
1998-03-02,UW.MBW..EHZ.M,-222.0,512.0,3.0,377.0,0.294
1998-03-04,UW.MBW..EHZ.M,-3604.0,7608.0,5.0,1446.0,0.646
1998-03-12,UW.MBW..EHZ.M,-371.0,872.0,2.0,449.0,0.39
1998-01-25,UW.MBW..EHZ.M,-3053.0,5968.0,2.0,942.0,0.24
